1300, 92, 2
1300, 91, 2
1300, 106, 1
1300, 95, 2
1300, 92, 1
1300, 93, 2
1300, 92, 2
1300, 89, 1
1300, 97, 2
1300, 98, 2
1300, 99, 1
1300, 94, 2
1300, 93, 2
1300, 97, 1
1300, 95, 2
1300, 93, 1
1300, 93, 2
1300, 92, 2
1300, 98, 1
1300, 93, 2
1300, 91, 2
1300, 97, 1
1300, 99, 2
1300, 104, 2
1300, 104, 1
1300, 96, 2
1300, 94, 2
1300, 172, 1
1300, 173, 2
1300, 170, 1
1300, 170, 2
1300, 174, 2
1300, 171, 1
1300, 171, 2
1300, 172, 2
1300, 173, 1
1300, 174, 2
1300, 173, 2
1300, 170, 1
1300, 172, 2
1300, 169, 2
1300, 172, 1
1300, 172, 2
1300, 171, 1
1300, 170, 2
1300, 169, 2
1300, 173, 1
1300, 172, 2
1300, 173, 2
1300, 173, 1
1300, 170, 2
1300, 172, 2
1300, 172, 1
1300, 172, 2
1300, 170, 1
1300, 170, 2
1300, 175, 2
1300, 174, 1
1300, 172, 2
1300, 173, 2
1300, 169, 1
1300, 173, 2
1300, 174, 2
1300, 176, 1
1300, 170, 2
1300, 171, 2
1300, 278, 1
1300, 176, 2
1300, 171, 1
1300, 173, 2
1300, 171, 2
1300, 172, 1
1300, 171, 2
1300, 170, 2
1300, 170, 1
1300, 174, 2
1300, 174, 2
1300, 172, 1
1300, 171, 2
1300, 174, 1
1300, 170, 2
1300, 172, 2
1300, 173, 1
1300, 170, 2
1300, 169, 2
1300, 174, 1
1300, 173, 2
1300, 171, 2
1300, 172, 1
1300, 170, 2
1300, 172, 2
1300, 172, 1
1300, 172, 2
1300, 172, 1
1300, 171, 2
1300, 170, 2
1300, 171, 1
1300, 172, 2
1300, 173, 2
1300, 169, 1
1300, 171, 2
1300, 171, 2
1300, 174, 1
1300, 170, 2
1300, 172, 1
1300, 171, 2
1300, 173, 2
1300, 174, 1
1300, 170, 2
1300, 173, 2
1300, 172, 1
1300, 174, 2
1300, 170, 2
1300, 172, 1
1300, 173, 2
1300, 172, 1
1300, 172, 2
1300, 171, 2
1300, 172, 1
1300, 171, 2
1300, 172, 2
1300, 172, 1
1300, 172, 2
1300, 172, 2
1300, 171, 1
1300, 170, 2
1300, 172, 2
1300, 172, 1
